image_filename,participant_id,object_class_id,object_class_name,object_instance_id,fixation_count
id001_meme_ncc_.jpg,Proband0,0,person,0,91
id001_meme_ncc_.jpg,Proband0,63,laptop,2,186
id001_meme_ncc_.jpg,Proband10,0,person,0,151
id001_meme_ncc_.jpg,Proband10,63,laptop,2,144
id001_meme_ncc_.jpg,Proband10,0,person,1,1
id001_meme_ncc_.jpg,Proband11,62,tv,3,12
id001_meme_ncc_.jpg,Proband11,63,laptop,2,257
id001_meme_ncc_.jpg,Proband11,0,person,0,141
id001_meme_ncc_.jpg,Proband12,63,laptop,2,322
id001_meme_ncc_.jpg,Proband12,0,person,0,342
id001_meme_ncc_.jpg,Proband12,62,tv,3,21
id001_meme_ncc_.jpg,Proband12,0,person,1,6
id001_meme_ncc_.jpg,Proband13,0,person,0,86
id001_meme_ncc_.jpg,Proband13,0,person,1,3
id001_meme_ncc_.jpg,Proband13,63,laptop,2,133
id001_meme_ncc_.jpg,Proband14,0,person,0,108
id001_meme_ncc_.jpg,Proband14,63,laptop,2,204
id001_meme_ncc_.jpg,Proband15,0,person,0,197
id001_meme_ncc_.jpg,Proband15,63,laptop,2,673
id001_meme_ncc_.jpg,Proband16,0,person,0,254
id001_meme_ncc_.jpg,Proband16,63,laptop,2,355
id001_meme_ncc_.jpg,Proband16,62,tv,3,1
id001_meme_ncc_.jpg,Proband18,63,laptop,2,153
id001_meme_ncc_.jpg,Proband18,0,person,0,129
id001_meme_ncc_.jpg,Proband18,62,tv,3,1
id001_meme_ncc_.jpg,Proband19,63,laptop,2,299
id001_meme_ncc_.jpg,Proband19,0,person,0,108
id001_meme_ncc_.jpg,Proband19,62,tv,3,5
id001_meme_ncc_.jpg,Proband1,0,person,0,216
id001_meme_ncc_.jpg,Proband1,0,person,1,1
id001_meme_ncc_.jpg,Proband1,63,laptop,2,192
id001_meme_ncc_.jpg,Proband1,62,tv,3,8
id001_meme_ncc_.jpg,Proband20,62,tv,3,34
id001_meme_ncc_.jpg,Proband20,63,laptop,2,239
id001_meme_ncc_.jpg,Proband20,0,person,0,103
id001_meme_ncc_.jpg,Proband20,0,person,1,18
id001_meme_ncc_.jpg,Proband21,0,person,0,212
id001_meme_ncc_.jpg,Proband21,63,laptop,2,193
id001_meme_ncc_.jpg,Proband21,62,tv,3,6
id001_meme_ncc_.jpg,Proband23,0,person,0,359
id001_meme_ncc_.jpg,Proband23,63,laptop,2,412
id001_meme_ncc_.jpg,Proband23,62,tv,3,3
id001_meme_ncc_.jpg,Proband23,0,person,1,28
id001_meme_ncc_.jpg,Proband24,63,laptop,2,193
id001_meme_ncc_.jpg,Proband24,62,tv,3,5
id001_meme_ncc_.jpg,Proband24,0,person,0,175
id001_meme_ncc_.jpg,Proband24,0,person,1,2
id001_meme_ncc_.jpg,Proband25,0,person,0,208
id001_meme_ncc_.jpg,Proband25,63,laptop,2,211
id001_meme_ncc_.jpg,Proband25,62,tv,3,1
id001_meme_ncc_.jpg,Proband25,0,person,1,1
id001_meme_ncc_.jpg,Proband26,0,person,0,170
id001_meme_ncc_.jpg,Proband26,63,laptop,2,235
id001_meme_ncc_.jpg,Proband26,0,person,1,1
id001_meme_ncc_.jpg,Proband27,0,person,0,136
id001_meme_ncc_.jpg,Proband27,63,laptop,2,174
id001_meme_ncc_.jpg,Proband28,0,person,0,328
id001_meme_ncc_.jpg,Proband28,63,laptop,2,434
id001_meme_ncc_.jpg,Proband28,62,tv,3,9
id001_meme_ncc_.jpg,Proband29,0,person,0,123
id001_meme_ncc_.jpg,Proband29,63,laptop,2,212
id001_meme_ncc_.jpg,Proband29,62,tv,3,26
id001_meme_ncc_.jpg,Proband2,0,person,0,92
id001_meme_ncc_.jpg,Proband2,63,laptop,2,106
id001_meme_ncc_.jpg,Proband2,62,tv,3,32
id001_meme_ncc_.jpg,Proband30,0,person,0,116
id001_meme_ncc_.jpg,Proband30,63,laptop,2,394
id001_meme_ncc_.jpg,Proband30,62,tv,3,1
id001_meme_ncc_.jpg,Proband30,0,person,1,32
id001_meme_ncc_.jpg,Proband31,63,laptop,2,258
id001_meme_ncc_.jpg,Proband31,0,person,0,159
id001_meme_ncc_.jpg,Proband31,62,tv,3,13
id001_meme_ncc_.jpg,Proband31,0,person,1,1
id001_meme_ncc_.jpg,Proband33,63,laptop,2,196
id001_meme_ncc_.jpg,Proband33,0,person,0,151
id001_meme_ncc_.jpg,Proband33,0,person,1,2
id001_meme_ncc_.jpg,Proband34,0,person,0,113
id001_meme_ncc_.jpg,Proband34,63,laptop,2,226
id001_meme_ncc_.jpg,Proband34,0,person,1,1
id001_meme_ncc_.jpg,Proband35,63,laptop,2,198
id001_meme_ncc_.jpg,Proband35,0,person,0,92
id001_meme_ncc_.jpg,Proband35,62,tv,3,1
id001_meme_ncc_.jpg,Proband35,0,person,1,19
id001_meme_ncc_.jpg,Proband35,0,person,0,171
id001_meme_ncc_.jpg,Proband35,0,person,1,1
id001_meme_ncc_.jpg,Proband35,63,laptop,2,539
id001_meme_ncc_.jpg,Proband36,0,person,0,232
id001_meme_ncc_.jpg,Proband36,63,laptop,2,281
id001_meme_ncc_.jpg,Proband36,62,tv,3,1
id001_meme_ncc_.jpg,Proband37,0,person,0,321
id001_meme_ncc_.jpg,Proband37,63,laptop,2,208
id001_meme_ncc_.jpg,Proband37,0,person,1,15
id001_meme_ncc_.jpg,Proband38,0,person,0,146
id001_meme_ncc_.jpg,Proband38,63,laptop,2,128
id001_meme_ncc_.jpg,Proband38,62,tv,3,2
id001_meme_ncc_.jpg,Proband39,63,laptop,2,159
id001_meme_ncc_.jpg,Proband39,0,person,0,114
id001_meme_ncc_.jpg,Proband39,62,tv,3,13
id001_meme_ncc_.jpg,Proband39,0,person,1,1
id001_meme_ncc_.jpg,Proband40,0,person,0,233
id001_meme_ncc_.jpg,Proband40,63,laptop,2,420
id001_meme_ncc_.jpg,Proband40,62,tv,3,2
id001_meme_ncc_.jpg,Proband43,0,person,0,273
id001_meme_ncc_.jpg,Proband43,62,tv,3,39
id001_meme_ncc_.jpg,Proband43,63,laptop,2,484
id001_meme_ncc_.jpg,Proband43,0,person,1,13
id001_meme_ncc_.jpg,Proband44,0,person,0,123
id001_meme_ncc_.jpg,Proband44,62,tv,3,8
id001_meme_ncc_.jpg,Proband44,63,laptop,2,200
id001_meme_ncc_.jpg,Proband44,0,person,1,28
id001_meme_ncc_.jpg,Proband45,63,laptop,2,658
id001_meme_ncc_.jpg,Proband45,0,person,0,167
id001_meme_ncc_.jpg,Proband45,62,tv,3,1
id001_meme_ncc_.jpg,Proband46,0,person,0,133
id001_meme_ncc_.jpg,Proband46,63,laptop,2,145
id001_meme_ncc_.jpg,Proband46,0,person,1,20
id001_meme_ncc_.jpg,Proband47,63,laptop,2,487
id001_meme_ncc_.jpg,Proband47,0,person,0,75
id001_meme_ncc_.jpg,Proband47,0,person,1,71
id001_meme_ncc_.jpg,Proband47,62,tv,3,4
id001_meme_ncc_.jpg,Proband48,0,person,0,176
id001_meme_ncc_.jpg,Proband48,63,laptop,2,160
id001_meme_ncc_.jpg,Proband48,0,person,1,1
id001_meme_ncc_.jpg,Proband49,0,person,0,36
id001_meme_ncc_.jpg,Proband49,62,tv,3,7
id001_meme_ncc_.jpg,Proband49,63,laptop,2,79
id001_meme_ncc_.jpg,Proband49,0,person,1,5
id001_meme_ncc_.jpg,Proband4,0,person,0,136
id001_meme_ncc_.jpg,Proband4,62,tv,3,22
id001_meme_ncc_.jpg,Proband4,63,laptop,2,215
id001_meme_ncc_.jpg,Proband50,0,person,0,250
id001_meme_ncc_.jpg,Proband50,63,laptop,2,463
id001_meme_ncc_.jpg,Proband50,0,person,1,6
id001_meme_ncc_.jpg,Proband50,62,tv,3,1
id001_meme_ncc_.jpg,Proband51,63,laptop,2,177
id001_meme_ncc_.jpg,Proband51,0,person,0,72
id001_meme_ncc_.jpg,Proband51,62,tv,3,9
id001_meme_ncc_.jpg,Proband52,0,person,0,189
id001_meme_ncc_.jpg,Proband52,63,laptop,2,216
id001_meme_ncc_.jpg,Proband52,62,tv,3,6
id001_meme_ncc_.jpg,Proband53,63,laptop,2,290
id001_meme_ncc_.jpg,Proband53,0,person,0,184
id001_meme_ncc_.jpg,Proband53,62,tv,3,14
id001_meme_ncc_.jpg,Proband53,0,person,1,15
id001_meme_ncc_.jpg,Proband5,62,tv,3,21
id001_meme_ncc_.jpg,Proband5,63,laptop,2,417
id001_meme_ncc_.jpg,Proband5,0,person,0,121
id001_meme_ncc_.jpg,Proband5,0,person,1,30
id001_meme_ncc_.jpg,Proband6,62,tv,3,29
id001_meme_ncc_.jpg,Proband6,63,laptop,2,470
id001_meme_ncc_.jpg,Proband6,0,person,0,132
id001_meme_ncc_.jpg,Proband7,0,person,0,481
id001_meme_ncc_.jpg,Proband7,63,laptop,2,166
id001_meme_ncc_.jpg,Proband7,0,person,1,34
id001_meme_ncc_.jpg,Proband7,62,tv,3,25
id001_meme_ncc_.jpg,Proband8,0,person,0,241
id001_meme_ncc_.jpg,Proband8,62,tv,3,3
id001_meme_ncc_.jpg,Proband8,63,laptop,2,205
id001_meme_ncc_.jpg,Proband8,0,person,1,19
id001_meme_ncc_.jpg,Proband9,0,person,0,117
id001_meme_ncc_.jpg,Proband9,63,laptop,2,245
id002_meme_ncc_.jpg,Proband0,0,person,2,1
id002_meme_ncc_.jpg,Proband0,0,person,0,219
id002_meme_ncc_.jpg,Proband0,0,person,3,24
id002_meme_ncc_.jpg,Proband0,0,person,1,76
id002_meme_ncc_.jpg,Proband0,2,car,7,2
id002_meme_ncc_.jpg,Proband10,0,person,0,105
id002_meme_ncc_.jpg,Proband10,0,person,1,47
id002_meme_ncc_.jpg,Proband10,0,person,3,1
id002_meme_ncc_.jpg,Proband10,76,scissors,11,28
id002_meme_ncc_.jpg,Proband11,0,person,0,115
id002_meme_ncc_.jpg,Proband11,0,person,2,1
id002_meme_ncc_.jpg,Proband11,0,person,1,149
id002_meme_ncc_.jpg,Proband11,0,person,3,28
id002_meme_ncc_.jpg,Proband11,2,car,7,1
id002_meme_ncc_.jpg,Proband12,0,person,0,432
id002_meme_ncc_.jpg,Proband12,0,person,1,201
id002_meme_ncc_.jpg,Proband12,0,person,3,6
id002_meme_ncc_.jpg,Proband13,2,car,7,9
id002_meme_ncc_.jpg,Proband13,0,person,0,84
id002_meme_ncc_.jpg,Proband13,0,person,2,1
id002_meme_ncc_.jpg,Proband13,0,person,1,104
id002_meme_ncc_.jpg,Proband13,0,person,5,5
id002_meme_ncc_.jpg,Proband13,0,person,3,4
id002_meme_ncc_.jpg,Proband14,0,person,2,2
id002_meme_ncc_.jpg,Proband14,0,person,0,232
id002_meme_ncc_.jpg,Proband14,2,car,7,13
id002_meme_ncc_.jpg,Proband14,0,person,3,15
id002_meme_ncc_.jpg,Proband14,0,person,1,40
id002_meme_ncc_.jpg,Proband14,76,scissors,11,25
id002_meme_ncc_.jpg,Proband15,0,person,0,491
id002_meme_ncc_.jpg,Proband15,76,scissors,11,23
id002_meme_ncc_.jpg,Proband15,2,car,7,41
id002_meme_ncc_.jpg,Proband15,0,person,3,24
id002_meme_ncc_.jpg,Proband15,0,person,1,122
id002_meme_ncc_.jpg,Proband15,0,person,2,9
id002_meme_ncc_.jpg,Proband16,0,person,3,6
id002_meme_ncc_.jpg,Proband16,0,person,0,338
id002_meme_ncc_.jpg,Proband16,76,scissors,11,13
id002_meme_ncc_.jpg,Proband16,0,person,1,35
id002_meme_ncc_.jpg,Proband18,2,car,7,19
id002_meme_ncc_.jpg,Proband18,0,person,0,281
id002_meme_ncc_.jpg,Proband18,0,person,3,41
id002_meme_ncc_.jpg,Proband18,0,person,1,96
id002_meme_ncc_.jpg,Proband18,76,scissors,11,13
id002_meme_ncc_.jpg,Proband19,2,car,7,14
id002_meme_ncc_.jpg,Proband19,0,person,0,351
id002_meme_ncc_.jpg,Proband19,76,scissors,11,5
id002_meme_ncc_.jpg,Proband19,0,person,3,11
id002_meme_ncc_.jpg,Proband19,0,person,1,122
id002_meme_ncc_.jpg,Proband1,0,person,0,165
id002_meme_ncc_.jpg,Proband1,2,car,7,27
id002_meme_ncc_.jpg,Proband1,0,person,3,7
id002_meme_ncc_.jpg,Proband1,0,person,1,118
id002_meme_ncc_.jpg,Proband1,76,scissors,11,11
id002_meme_ncc_.jpg,Proband20,2,car,7,19
id002_meme_ncc_.jpg,Proband20,0,person,0,173
id002_meme_ncc_.jpg,Proband20,0,person,1,43
id002_meme_ncc_.jpg,Proband20,0,person,3,26
id002_meme_ncc_.jpg,Proband20,0,person,2,42
id002_meme_ncc_.jpg,Proband21,0,person,0,183
id002_meme_ncc_.jpg,Proband21,0,person,2,6
id002_meme_ncc_.jpg,Proband21,0,person,3,3
id002_meme_ncc_.jpg,Proband21,0,person,1,27
id002_meme_ncc_.jpg,Proband21,2,car,7,12
id002_meme_ncc_.jpg,Proband21,76,scissors,11,4
id002_meme_ncc_.jpg,Proband23,0,person,0,213
id002_meme_ncc_.jpg,Proband23,0,person,1,125
id002_meme_ncc_.jpg,Proband23,0,person,5,14
id002_meme_ncc_.jpg,Proband23,2,car,7,60
id002_meme_ncc_.jpg,Proband23,76,scissors,11,27
id002_meme_ncc_.jpg,Proband23,0,person,6,20
id002_meme_ncc_.jpg,Proband23,0,person,2,1
id002_meme_ncc_.jpg,Proband23,0,person,9,7
id002_meme_ncc_.jpg,Proband23,0,person,3,59
id002_meme_ncc_.jpg,Proband24,0,person,1,104
id002_meme_ncc_.jpg,Proband24,0,person,2,2
id002_meme_ncc_.jpg,Proband24,0,person,0,254
id002_meme_ncc_.jpg,Proband24,76,scissors,11,11
id002_meme_ncc_.jpg,Proband24,0,person,3,30
id002_meme_ncc_.jpg,Proband24,2,car,7,27
id002_meme_ncc_.jpg,Proband25,0,person,0,238
id002_meme_ncc_.jpg,Proband25,76,scissors,11,10
id002_meme_ncc_.jpg,Proband25,0,person,1,160
id002_meme_ncc_.jpg,Proband25,0,person,3,45
id002_meme_ncc_.jpg,Proband25,0,person,2,40
id002_meme_ncc_.jpg,Proband26,0,person,0,217
id002_meme_ncc_.jpg,Proband26,2,car,7,1
id002_meme_ncc_.jpg,Proband26,0,person,1,29
id002_meme_ncc_.jpg,Proband26,0,person,3,15
id002_meme_ncc_.jpg,Proband26,0,person,2,1
id002_meme_ncc_.jpg,Proband27,0,person,0,123
id002_meme_ncc_.jpg,Proband27,0,person,1,175
id002_meme_ncc_.jpg,Proband27,0,person,3,35
id002_meme_ncc_.jpg,Proband27,0,person,2,12
id002_meme_ncc_.jpg,Proband27,0,person,6,7
id002_meme_ncc_.jpg,Proband27,0,person,9,1
id002_meme_ncc_.jpg,Proband28,0,person,0,292
id002_meme_ncc_.jpg,Proband28,2,car,7,66
id002_meme_ncc_.jpg,Proband28,0,person,1,110
id002_meme_ncc_.jpg,Proband28,76,scissors,11,101
id002_meme_ncc_.jpg,Proband28,0,person,3,68
id002_meme_ncc_.jpg,Proband28,0,person,2,8
id002_meme_ncc_.jpg,Proband28,0,person,6,2
id002_meme_ncc_.jpg,Proband29,0,person,0,261
id002_meme_ncc_.jpg,Proband29,0,person,3,92
id002_meme_ncc_.jpg,Proband29,0,person,1,46
id002_meme_ncc_.jpg,Proband29,76,scissors,11,40
id002_meme_ncc_.jpg,Proband29,0,person,2,1
id002_meme_ncc_.jpg,Proband2,2,car,7,38
id002_meme_ncc_.jpg,Proband2,0,person,0,119
id002_meme_ncc_.jpg,Proband2,76,scissors,11,9
id002_meme_ncc_.jpg,Proband2,0,person,3,31
id002_meme_ncc_.jpg,Proband2,0,person,1,63
id002_meme_ncc_.jpg,Proband2,0,person,2,14
id002_meme_ncc_.jpg,Proband30,0,person,0,161
id002_meme_ncc_.jpg,Proband30,0,person,3,21
id002_meme_ncc_.jpg,Proband30,0,person,1,175
id002_meme_ncc_.jpg,Proband30,2,car,7,2
id002_meme_ncc_.jpg,Proband30,0,person,2,20
id002_meme_ncc_.jpg,Proband31,0,person,0,327
id002_meme_ncc_.jpg,Proband31,0,person,1,76
id002_meme_ncc_.jpg,Proband31,0,person,3,27
id002_meme_ncc_.jpg,Proband31,0,person,2,45
id002_meme_ncc_.jpg,Proband33,0,person,0,250
id002_meme_ncc_.jpg,Proband33,0,person,1,74
id002_meme_ncc_.jpg,Proband34,0,person,2,13
id002_meme_ncc_.jpg,Proband34,0,person,0,298
id002_meme_ncc_.jpg,Proband34,76,scissors,11,65
id002_meme_ncc_.jpg,Proband34,0,person,1,67
id002_meme_ncc_.jpg,Proband34,0,person,3,3
id002_meme_ncc_.jpg,Proband34,0,person,6,12
id002_meme_ncc_.jpg,Proband34,2,car,7,32
id002_meme_ncc_.jpg,Proband35,0,person,0,198
id002_meme_ncc_.jpg,Proband35,0,person,3,25
id002_meme_ncc_.jpg,Proband35,2,car,7,1
id002_meme_ncc_.jpg,Proband35,0,person,0,178
id002_meme_ncc_.jpg,Proband35,0,person,2,19
id002_meme_ncc_.jpg,Proband35,0,person,3,25
id002_meme_ncc_.jpg,Proband35,0,person,1,78
id002_meme_ncc_.jpg,Proband35,76,scissors,11,9
id002_meme_ncc_.jpg,Proband35,2,car,7,3
id002_meme_ncc_.jpg,Proband36,2,car,7,19
id002_meme_ncc_.jpg,Proband36,0,person,0,493
id002_meme_ncc_.jpg,Proband36,0,person,2,25
id002_meme_ncc_.jpg,Proband36,0,person,3,147
id002_meme_ncc_.jpg,Proband36,0,person,5,1
id002_meme_ncc_.jpg,Proband36,0,person,1,90
id002_meme_ncc_.jpg,Proband37,0,person,0,190
id002_meme_ncc_.jpg,Proband37,2,car,7,28
id002_meme_ncc_.jpg,Proband37,0,person,1,190
id002_meme_ncc_.jpg,Proband37,0,person,3,68
id002_meme_ncc_.jpg,Proband37,0,person,2,11
id002_meme_ncc_.jpg,Proband38,2,car,7,31
id002_meme_ncc_.jpg,Proband38,0,person,0,97
id002_meme_ncc_.jpg,Proband38,0,person,1,64
id002_meme_ncc_.jpg,Proband38,0,person,3,13
id002_meme_ncc_.jpg,Proband38,0,person,2,1
id002_meme_ncc_.jpg,Proband39,0,person,0,148
id002_meme_ncc_.jpg,Proband39,0,person,3,4
id002_meme_ncc_.jpg,Proband39,0,person,1,19
id002_meme_ncc_.jpg,Proband39,2,car,7,4
id002_meme_ncc_.jpg,Proband39,0,person,5,3
id002_meme_ncc_.jpg,Proband40,2,car,7,2
id002_meme_ncc_.jpg,Proband40,0,person,0,304
id002_meme_ncc_.jpg,Proband40,0,person,5,15
id002_meme_ncc_.jpg,Proband40,0,person,1,331
id002_meme_ncc_.jpg,Proband40,0,person,3,48
id002_meme_ncc_.jpg,Proband40,0,person,2,5
id002_meme_ncc_.jpg,Proband43,0,person,3,91
id002_meme_ncc_.jpg,Proband43,2,car,7,22
id002_meme_ncc_.jpg,Proband43,0,person,0,416
id002_meme_ncc_.jpg,Proband43,76,scissors,11,27
id002_meme_ncc_.jpg,Proband43,0,person,1,88
id002_meme_ncc_.jpg,Proband43,0,person,2,24
id002_meme_ncc_.jpg,Proband44,2,car,7,2
id002_meme_ncc_.jpg,Proband44,0,person,0,100
id002_meme_ncc_.jpg,Proband44,0,person,1,74
id002_meme_ncc_.jpg,Proband44,0,person,5,1
id002_meme_ncc_.jpg,Proband44,76,scissors,11,11
id002_meme_ncc_.jpg,Proband44,0,person,2,1
id002_meme_ncc_.jpg,Proband44,0,person,3,18
id002_meme_ncc_.jpg,Proband45,0,person,2,12
id002_meme_ncc_.jpg,Proband45,2,car,7,56
id002_meme_ncc_.jpg,Proband45,0,person,0,177
id002_meme_ncc_.jpg,Proband45,0,person,1,55
id002_meme_ncc_.jpg,Proband45,0,person,3,1
id002_meme_ncc_.jpg,Proband45,76,scissors,11,22
id002_meme_ncc_.jpg,Proband46,0,person,1,48
id002_meme_ncc_.jpg,Proband46,0,person,3,18
id002_meme_ncc_.jpg,Proband46,0,person,0,183
id002_meme_ncc_.jpg,Proband46,2,car,7,6
id002_meme_ncc_.jpg,Proband46,0,person,2,2
id002_meme_ncc_.jpg,Proband47,0,person,0,253
id002_meme_ncc_.jpg,Proband47,76,scissors,11,11
id002_meme_ncc_.jpg,Proband47,0,person,1,96
id002_meme_ncc_.jpg,Proband47,0,person,3,35
id002_meme_ncc_.jpg,Proband47,2,car,7,52
id002_meme_ncc_.jpg,Proband47,0,person,6,23
id002_meme_ncc_.jpg,Proband47,0,person,2,1
id002_meme_ncc_.jpg,Proband48,0,person,0,190
id002_meme_ncc_.jpg,Proband48,0,person,1,55
id002_meme_ncc_.jpg,Proband49,2,car,7,14
id002_meme_ncc_.jpg,Proband49,0,person,0,87
id002_meme_ncc_.jpg,Proband49,0,person,1,34
id002_meme_ncc_.jpg,Proband49,76,scissors,11,9
id002_meme_ncc_.jpg,Proband49,0,person,3,19
id002_meme_ncc_.jpg,Proband49,0,person,2,10
id002_meme_ncc_.jpg,Proband49,0,person,6,8
id002_meme_ncc_.jpg,Proband4,2,car,7,37
id002_meme_ncc_.jpg,Proband4,0,person,0,154
id002_meme_ncc_.jpg,Proband4,0,person,3,23
id002_meme_ncc_.jpg,Proband4,0,person,1,46
id002_meme_ncc_.jpg,Proband4,0,person,5,4
id002_meme_ncc_.jpg,Proband50,0,person,0,117
id002_meme_ncc_.jpg,Proband50,76,scissors,11,23
id002_meme_ncc_.jpg,Proband50,2,car,7,21
id002_meme_ncc_.jpg,Proband50,0,person,1,67
id002_meme_ncc_.jpg,Proband50,0,person,6,1
id002_meme_ncc_.jpg,Proband50,0,person,3,8
id002_meme_ncc_.jpg,Proband50,0,person,5,1
id002_meme_ncc_.jpg,Proband51,0,person,0,168
id002_meme_ncc_.jpg,Proband51,2,car,7,15
id002_meme_ncc_.jpg,Proband51,0,person,3,10
id002_meme_ncc_.jpg,Proband51,0,person,1,144
id002_meme_ncc_.jpg,Proband52,76,scissors,11,1
id002_meme_ncc_.jpg,Proband52,0,person,0,216
id002_meme_ncc_.jpg,Proband52,0,person,1,61
id002_meme_ncc_.jpg,Proband52,0,person,3,46
id002_meme_ncc_.jpg,Proband52,0,person,2,3
id002_meme_ncc_.jpg,Proband52,2,car,7,25
id002_meme_ncc_.jpg,Proband52,0,person,6,3
id002_meme_ncc_.jpg,Proband53,0,person,0,133
id002_meme_ncc_.jpg,Proband53,0,person,2,12
id002_meme_ncc_.jpg,Proband53,2,car,7,8
id002_meme_ncc_.jpg,Proband53,0,person,1,198
id002_meme_ncc_.jpg,Proband53,0,person,3,30
id002_meme_ncc_.jpg,Proband53,76,scissors,11,2
id002_meme_ncc_.jpg,Proband5,0,person,0,119
id002_meme_ncc_.jpg,Proband5,76,scissors,11,23
id002_meme_ncc_.jpg,Proband5,0,person,2,4
id002_meme_ncc_.jpg,Proband5,0,person,3,65
id002_meme_ncc_.jpg,Proband5,2,car,7,43
id002_meme_ncc_.jpg,Proband5,0,person,1,43
id002_meme_ncc_.jpg,Proband6,0,person,0,426
id002_meme_ncc_.jpg,Proband6,2,car,7,2
id002_meme_ncc_.jpg,Proband6,0,person,3,41
id002_meme_ncc_.jpg,Proband6,0,person,1,155
id002_meme_ncc_.jpg,Proband6,0,person,2,14
id002_meme_ncc_.jpg,Proband7,0,person,0,419
id002_meme_ncc_.jpg,Proband7,0,person,3,15
id002_meme_ncc_.jpg,Proband7,0,person,1,192
id002_meme_ncc_.jpg,Proband7,0,person,5,4
id002_meme_ncc_.jpg,Proband7,0,person,2,1
id002_meme_ncc_.jpg,Proband7,2,car,7,18
id002_meme_ncc_.jpg,Proband7,76,scissors,11,4
id002_meme_ncc_.jpg,Proband8,0,person,2,1
id002_meme_ncc_.jpg,Proband8,2,car,7,1
id002_meme_ncc_.jpg,Proband8,0,person,0,151
id002_meme_ncc_.jpg,Proband8,76,scissors,11,33
id002_meme_ncc_.jpg,Proband8,0,person,1,21
id002_meme_ncc_.jpg,Proband8,0,person,5,7
id002_meme_ncc_.jpg,Proband8,0,person,3,13
id002_meme_ncc_.jpg,Proband9,0,person,0,169
id002_meme_ncc_.jpg,Proband9,0,person,3,2
id002_meme_ncc_.jpg,Proband9,0,person,1,14
id002_meme_ncc_.jpg,Proband9,0,person,2,1
id002_meme_ncc_.jpg,Proband9,2,car,7,27
id003_meme_ncc_.jpg,Proband0,0,person,1,228
id003_meme_ncc_.jpg,Proband0,0,person,0,52
id003_meme_ncc_.jpg,Proband10,0,person,1,141
id003_meme_ncc_.jpg,Proband10,0,person,0,85
id003_meme_ncc_.jpg,Proband11,0,person,1,176
id003_meme_ncc_.jpg,Proband11,0,person,0,106
id003_meme_ncc_.jpg,Proband12,0,person,0,125
id003_meme_ncc_.jpg,Proband12,0,person,1,242
id003_meme_ncc_.jpg,Proband13,0,person,1,134
id003_meme_ncc_.jpg,Proband13,0,person,0,30
id003_meme_ncc_.jpg,Proband14,0,person,1,239
id003_meme_ncc_.jpg,Proband14,0,person,0,84
id003_meme_ncc_.jpg,Proband15,0,person,1,494
id003_meme_ncc_.jpg,Proband15,0,person,0,149
id003_meme_ncc_.jpg,Proband16,0,person,1,226
id003_meme_ncc_.jpg,Proband16,0,person,0,187
id003_meme_ncc_.jpg,Proband18,0,person,1,168
id003_meme_ncc_.jpg,Proband18,0,person,0,100
id003_meme_ncc_.jpg,Proband19,0,person,0,111
id003_meme_ncc_.jpg,Proband19,0,person,1,74
id003_meme_ncc_.jpg,Proband1,0,person,1,198
id003_meme_ncc_.jpg,Proband1,0,person,0,135
id003_meme_ncc_.jpg,Proband20,0,person,1,130
id003_meme_ncc_.jpg,Proband20,0,person,0,147
id003_meme_ncc_.jpg,Proband21,0,person,1,191
id003_meme_ncc_.jpg,Proband21,0,person,0,55
id003_meme_ncc_.jpg,Proband23,0,person,0,398
id003_meme_ncc_.jpg,Proband23,0,person,1,255
id003_meme_ncc_.jpg,Proband24,0,person,1,175
id003_meme_ncc_.jpg,Proband24,0,person,0,141
id003_meme_ncc_.jpg,Proband25,0,person,1,188
id003_meme_ncc_.jpg,Proband25,0,person,0,124
id003_meme_ncc_.jpg,Proband26,0,person,1,165
id003_meme_ncc_.jpg,Proband26,0,person,0,82
id003_meme_ncc_.jpg,Proband27,0,person,1,184
id003_meme_ncc_.jpg,Proband27,0,person,0,14
id003_meme_ncc_.jpg,Proband28,0,person,1,556
id003_meme_ncc_.jpg,Proband28,0,person,0,57
id003_meme_ncc_.jpg,Proband29,0,person,0,171
id003_meme_ncc_.jpg,Proband29,0,person,1,161
id003_meme_ncc_.jpg,Proband2,0,person,1,189
id003_meme_ncc_.jpg,Proband2,0,person,0,112
id003_meme_ncc_.jpg,Proband30,0,person,1,149
id003_meme_ncc_.jpg,Proband30,0,person,0,109
id003_meme_ncc_.jpg,Proband31,0,person,0,83
id003_meme_ncc_.jpg,Proband31,0,person,1,275
id003_meme_ncc_.jpg,Proband33,0,person,1,126
id003_meme_ncc_.jpg,Proband33,0,person,0,33
id003_meme_ncc_.jpg,Proband34,0,person,1,299
id003_meme_ncc_.jpg,Proband34,0,person,0,107
id003_meme_ncc_.jpg,Proband35,0,person,1,125
id003_meme_ncc_.jpg,Proband35,0,person,0,47
id003_meme_ncc_.jpg,Proband35,0,person,1,515
id003_meme_ncc_.jpg,Proband35,0,person,0,91
id003_meme_ncc_.jpg,Proband36,0,person,1,350
id003_meme_ncc_.jpg,Proband36,0,person,0,306
id003_meme_ncc_.jpg,Proband37,0,person,1,134
id003_meme_ncc_.jpg,Proband37,0,person,0,66
id003_meme_ncc_.jpg,Proband38,0,person,0,81
id003_meme_ncc_.jpg,Proband38,0,person,1,151
id003_meme_ncc_.jpg,Proband39,0,person,1,67
id003_meme_ncc_.jpg,Proband39,0,person,0,66
id003_meme_ncc_.jpg,Proband40,0,person,1,582
id003_meme_ncc_.jpg,Proband40,0,person,0,116
